Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens,
8,10.5,0.85,87,0.468795,88,0.500696,87.9781825,0,0,0,0,300,300,300,
9,10.5,0.85,63,0.485968,64,0.504854,63.74298422,0,0,0,0,300,300,300,
10,10.5,0.85,78,0.49723,79,0.501053,78.72456186,0,0,0,0,300,300,300,
11,10.5,0.85,70,0.488335,71,0.500362,70.96990106,0,0,0,0,300,300,300,
12,10.5,0.85,66,0.494721,67,0.516365,66.24390131,0,0,0,0,300,300,300,
13,10.5,0.85,46,0.496119,47,0.511819,46.24719745,0,0,0,0,300,300,300,
14,10.5,0.85,46,0.482385,47,0.512741,46.58028067,0,0,0,0,300,300,300,
15,10.5,0.85,79,0.493689,80,0.518325,79.25616983,0,0,0,0,300,300,300,
16,10.5,0.85,96,0.499645,97,0.515756,96.02203463,0,0,0,0,300,300,300,
17,10.5,0.85,60,0.484708,61,0.510608,60.59042471,0,0,0,0,300,300,300,
18,10.5,0.85,56,0.467115,57,0.511719,56.73726572,0,0,0,0,300,300,300,
19,10.5,0.85,66,0.494695,67,0.508121,66.39512885,0,0,0,0,300,300,300,
0,10.5,0.9,34,0.478485,35,0.502394,34.89987034,197,0.485274,198,0.510719,197.5787385,163,162.6788681,
1,10.5,0.9,33,0.458919,34,0.502229,33.94853383,182,0.494318,183,0.500675,182.8938178,149,148.945284,
2,10.5,0.9,27,0.475133,28,0.519437,27.56128115,169,0.465955,170,0.500693,169.9800507,142,142.4187695,
3,10.5,0.9,29,0.482143,30,0.518638,29.4892999,179,0.467421,180,0.524183,179.5739579,150,150.084658,
4,10.5,0.9,37,0.490976,38,0.52282,37.28338148,190,0.493457,191,0.52141,190.2340715,153,152.95069,
5,10.5,0.9,25,0.494138,26,0.515732,25.2714643,167,0.49375,168,0.50991,167.3867574,142,142.1152931,
6,10.5,0.9,33,0.495376,34,0.544521,33.09408892,183,0.462252,184,0.502041,183.9487044,150,150.8546155,
7,10.5,0.9,28,0.483039,29,0.501391,28.92420445,166,0.482702,167,0.50441,166.7968491,138,137.8726446,
8,10.5,0.9,25,0.487847,26,0.516465,25.4246628,170,0.476356,171,0.500674,170.9722839,145,145.5476211,
9,10.5,0.9,38,0.486016,39,0.508953,38.60966997,182,0.492773,183,0.525138,182.2232968,144,143.6136268,
10,10.5,0.9,36,0.47711,37,0.527319,36.45589436,169,0.464589,170,0.509162,169.7944496,133,133.3385552,
11,10.5,0.9,29,0.494465,30,0.503397,29.61968204,177,0.494652,178,0.509326,177.3644541,148,147.7447721,
12,10.5,0.9,28,0.47987,29,0.504826,28.80661965,177,0.49009,178,0.507463,177.5704254,149,148.7638057,
13,10.5,0.9,32,0.491368,33,0.514687,32.37017025,183,0.491957,184,0.516968,183.3215785,151,150.9514083,
14,10.5,0.9,37,0.487417,38,0.520696,37.37810631,183,0.492366,184,0.505714,183.5719209,146,146.1938146,
15,10.5,0.9,27,0.463121,28,0.510596,27.77680885,184,0.471488,185,0.502911,184.9073609,157,157.130552,
16,10.5,0.9,32,0.485896,33,0.522694,32.3832817,176,0.48868,177,0.534016,176.2496912,144,143.8664095,
17,10.5,0.9,34,0.470238,35,0.5,35,172,0.476753,173,0.506579,172.7794206,138,137.7794206,
18,10.5,0.9,27,0.498008,28,0.522345,27.08185068,195,0.481707,196,0.505456,195.770264,168,168.6884133,
19,10.5,0.9,36,0.497759,37,0.506596,36.25359285,186,0.494587,187,0.529433,186.1553406,150,149.9017478,
0,10.5,0.95,18,0.454861,19,0.501299,18.97202722,119,0.489886,120,0.525602,119.2831784,101,100.3111512,
1,10.5,0.95,22,0.490479,23,0.551086,22.15709407,113,0.486791,114,0.52446,113.3506597,91,91.19356563,
2,10.5,0.95,22,0.487797,23,0.513947,22.46665392,114,0.471875,115,0.511869,114.7032305,92,92.23657656,
3,10.5,0.95,17,0.491945,18,0.501638,17.83101207,115,0.499089,116,0.535007,115.0253633,98,97.19435126,
4,10.5,0.95,21,0.478907,22,0.501053,21.95245191,113,0.472697,114,0.511859,113.6971809,92,91.74472903,
5,10.5,0.95,22,0.482484,23,0.514139,22.5533407,124,0.496988,125,0.524903,124.107899,102,101.5545583,
6,10.5,0.95,23,0.499682,24,0.540064,23.0078748,118,0.483939,119,0.515265,118.5127051,95,95.50483031,
7,10.5,0.95,22,0.488911,23,0.511529,22.49027323,117,0.499699,118,0.536295,117.0082249,95,94.51795171,
8,10.5,0.95,16,0.454492,17,0.508464,16.84317794,115,0.48763,116,0.518634,115.3989808,99,98.55580283,
9,10.5,0.95,19,0.437334,20,0.502387,19.96330684,112,0.445332,113,0.507728,112.8761459,93,92.91283906,
10,10.5,0.95,21,0.483623,22,0.530965,21.34592962,116,0.498424,117,0.502321,116.4044137,95,95.05848403,
11,10.5,0.95,21,0.456564,22,0.5,22,121,0.450658,122,0.523428,121.6780541,100,99.67805414,
12,10.5,0.95,20,0.483268,21,0.512225,20.57782229,117,0.478059,118,0.507042,117.75703,97,97.17920769,
13,10.5,0.95,20,0.467114,21,0.520781,20.6127788,119,0.470154,120,0.504007,119.8816353,99,99.2688565,
14,10.5,0.95,19,0.498733,20,0.538312,19.03201193,116,0.487214,117,0.51,116.561134,97,97.5291221,
15,10.5,0.95,18,0.474609,19,0.501854,18.93195082,119,0.499086,120,0.523925,119.036797,101,100.1048462,
16,10.5,0.95,20,0.490695,21,0.54678,20.16590889,115,0.427922,116,0.503497,115.9537281,95,95.7878192,
17,10.5,0.95,19,0.46195,20,0.50062,19.9839669,113,0.47129,114,0.522919,113.5560828,94,93.57211592,
18,10.5,0.95,21,0.467089,22,0.500332,21.99001294,126,0.494466,127,0.529024,126.1601366,105,104.1701236,
19,10.5,0.95,25,0.492123,26,0.53781,25.17241228,126,0.485313,127,0.524467,126.3751085,101,101.2026963,
0,10.5,1,19,0.491688,20,0.54892,19.14523344,89,0.463542,90,0.524015,89.60288062,70,70.45764719,
1,10.5,1,15,0.475157,16,0.513351,15.65044248,89,0.498811,90,0.52665,89.04270987,74,73.39226739,
2,10.5,1,16,0.454975,17,0.513556,16.76859391,86,0.499342,87,0.528364,86.02267246,70,69.25407854,
3,10.5,1,18,0.454134,19,0.504161,18.91682491,97,0.499339,98,0.512422,97.05052358,79,78.13369867,
4,10.5,1,17,0.492976,18,0.539014,17.15256962,84,0.468254,85,0.513393,84.70329427,67,67.55072465,
5,10.5,1,16,0.497804,17,0.531573,16.06503006,93,0.469292,94,0.517352,93.63895131,77,77.57392125,
6,10.5,1,18,0.484494,19,0.522032,18.41307475,92,0.456025,93,0.514896,92.74697219,74,74.33389744,
7,10.5,1,15,0.497585,16,0.536009,15.06285134,88,0.496032,89,0.541222,88.08780704,73,73.02495569,
8,10.5,1,18,0.488935,19,0.515444,18.41740541,95,0.485966,96,0.519255,95.4215807,77,77.00417529,
9,10.5,1,16,0.473072,17,0.513822,16.66080982,90,0.49346,91,0.533931,90.16159719,74,73.50078738,
10,10.5,1,17,0.455598,18,0.505228,17.89466049,97,0.483354,98,0.518921,97.46801811,80,79.57335762,
11,10.5,1,16,0.485671,17,0.514304,16.50043656,88,0.465517,89,0.519353,88.64051936,72,72.1400828,
12,10.5,1,16,0.45393,17,0.515086,16.75331938,92,0.464901,93,0.526667,92.56825762,76,75.81493824,
13,10.5,1,18,0.467255,19,0.529988,18.52197408,89,0.481752,90,0.528261,89.39235417,71,70.87038009,
14,10.5,1,18,0.496702,19,0.549263,18.06274614,89,0.497782,90,0.515957,89.12203576,71,71.05928962,
15,10.5,1,14,0.47198,15,0.512546,14.69072622,89,0.482304,90,0.513889,89.56026595,75,74.86953973,
16,10.5,1,16,0.480559,17,0.523895,16.44861085,91,0.46845,92,0.51893,91.625,75,75.17638915,
17,10.5,1,17,0.493804,18,0.549305,17.11163763,93,0.485353,94,0.524383,93.37527543,76,76.2636378,
18,10.5,1,16,0.491997,17,0.510238,16.43873691,89,0.465261,90,0.500306,89.99126837,73,73.55253146,
19,10.5,1,17,0.488182,18,0.531211,17.27465198,89,0.495793,90,0.513871,89.2327138,72,71.95806182,
0,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
1,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
2,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
3,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
4,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
5,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
6,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
7,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
8,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
9,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
10,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
11,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
12,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
13,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
14,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
15,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
16,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
17,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
18,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
19,11,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
0,11,0.85,59,0.491968,60,0.501796,59.81725682,0,0,0,0,300,300,300,
1,11,0.85,79,0.491252,80,0.501095,79.88875343,0,0,0,0,300,300,300,
2,11,0.85,83,0.48232,84,0.502203,83.88920183,0,0,0,0,300,300,300,
3,11,0.85,51,0.492507,52,0.513752,51.35269475,0,0,0,0,300,300,300,
4,11,0.85,76,0.479685,77,0.507778,76.72313388,0,0,0,0,300,300,300,
5,11,0.85,65,0.481935,66,0.503932,65.82124835,0,0,0,0,300,300,300,
6,11,0.85,60,0.493502,61,0.502349,60.73448627,0,0,0,0,300,300,300,
7,11,0.85,61,0.497593,62,0.529348,61.07579909,0,0,0,0,300,300,300,
8,11,0.85,74,0.470898,75,0.506207,74.82420913,0,0,0,0,300,300,300,
9,11,0.85,59,0.499346,60,0.505698,59.1029597,0,0,0,0,300,300,300,
10,11,0.85,62,0.495186,63,0.512402,62.27962361,0,0,0,0,300,300,300,
11,11,0.85,75,0.498643,76,0.508099,75.14350677,0,0,0,0,300,300,300,
12,11,0.85,54,0.494868,55,0.508086,54.38825844,0,0,0,0,300,300,300,
13,11,0.85,87,0.492816,88,0.502536,87.73909465,0,0,0,0,300,300,300,
14,11,0.85,60,0.482213,61,0.501078,60.94285714,0,0,0,0,300,300,300,
15,11,0.85,57,0.461127,58,0.501096,57.97257875,0,0,0,0,300,300,300,
16,11,0.85,67,0.466738,68,0.501138,67.9669186,0,0,0,0,300,300,300,
17,11,0.85,47,0.472185,48,0.53685,47.43013995,0,0,0,0,300,300,300,
18,11,0.85,61,0.49929,62,0.502755,61.2049062,0,0,0,0,300,300,300,
19,11,0.85,66,0.49238,67,0.510853,66.41249391,0,0,0,0,300,300,300,
0,11,0.9,31,0.49124,32,0.513247,31.39805516,185,0.483085,186,0.510468,185.617719,154,154.2196639,
1,11,0.9,30,0.492424,31,0.516352,30.31661652,181,0.465436,182,0.502945,181.9214855,151,151.604869,
2,11,0.9,33,0.458275,34,0.5,34,191,0.47847,192,0.511104,191.6597414,158,157.6597414,
3,11,0.9,28,0.484507,29,0.506765,28.69606434,167,0.494014,168,0.501362,167.8146434,139,139.1185791,
4,11,0.9,37,0.498249,38,0.51094,37.13797179,173,0.453125,174,0.5,174,136,136.8620282,
5,11,0.9,29,0.488324,30,0.5,30,180,0.496138,181,0.511571,180.250243,151,150.250243,
6,11,0.9,33,0.491724,34,0.52656,33.23757033,170,0.481599,171,0.505391,170.7734112,137,137.5358409,
7,11,0.9,36,0.461306,37,0.518568,36.67573609,191,0.478403,192,0.503437,191.8627067,155,155.1869706,
8,11,0.9,35,0.488321,36,0.501908,35.85957165,195,0.497543,196,0.501653,195.5978102,160,159.7382386,
9,11,0.9,30,0.472294,31,0.532999,30.45640392,183,0.474777,184,0.522815,183.5250635,153,153.0686596,
10,11,0.9,33,0.497055,34,0.510855,33.2134058,176,0.492128,177,0.512739,176.381932,143,143.1685262,
11,11,0.9,38,0.489464,39,0.520939,38.33474186,178,0.490991,179,0.51265,178.4159472,140,140.0812053,
12,11,0.9,32,0.479034,33,0.504487,32.8237143,171,0.47622,172,0.507609,171.7575902,139,138.9338759,
13,11,0.9,31,0.486178,32,0.503165,31.81368105,174,0.470963,175,0.508729,174.7688662,143,142.9551851,
14,11,0.9,30,0.498547,31,0.531609,30.04394773,173,0.479784,174,0.500647,173.9689882,143,143.9250404,
15,11,0.9,31,0.495678,32,0.532497,31.11738505,157,0.44066,158,0.501462,157.9759547,126,126.8585697,
16,11,0.9,31,0.496795,32,0.519022,31.144194,178,0.469805,179,0.509234,178.7658069,147,147.6216129,
17,11,0.9,32,0.481801,33,0.51178,32.60705827,181,0.488243,182,0.504993,181.7019104,149,149.0948522,
18,11,0.9,25,0.475371,26,0.507282,25.77180283,167,0.498686,168,0.510925,167.1073617,142,141.3355589,
19,11,0.9,35,0.495185,36,0.538793,35.11041552,185,0.446272,186,0.502736,185.9515443,150,150.8411288,
0,11,0.95,23,0.474116,24,0.501669,23.93942583,117,0.488475,118,0.526433,117.3036251,94,93.36419923,
1,11,0.95,20,0.465161,21,0.522696,20.60552707,109,0.468623,110,0.517038,109.6480843,89,89.0425572,
2,11,0.95,25,0.470416,26,0.508202,25.78293548,125,0.493065,126,0.531928,125.1784474,100,99.39551189,
3,11,0.95,21,0.454861,22,0.509506,21.82604081,129,0.495778,130,0.532828,129.1139541,108,107.2879133,
4,11,0.95,21,0.484463,22,0.520171,21.43511258,115,0.473937,116,0.523585,115.5249557,94,94.08984311,
5,11,0.95,21,0.461942,22,0.508363,21.81984447,110,0.463506,111,0.505455,110.8699611,89,89.05011668,
6,11,0.95,19,0.491153,20,0.51084,19.44938284,111,0.479193,112,0.51359,111.6049074,92,92.15552456,
7,11,0.95,17,0.479111,18,0.517624,17.54238828,115,0.489545,116,0.555074,115.1595477,98,97.6171594,
8,11,0.95,21,0.472716,22,0.506435,21.80915804,110,0.498453,111,0.540675,110.0366397,89,88.22748163,
9,11,0.95,20,0.485874,21,0.502083,20.87149115,111,0.493831,112,0.522917,111.2120952,91,90.34060402,
10,11,0.95,20,0.482341,21,0.529026,20.37825854,119,0.484315,120,0.520027,119.4392081,99,99.06094957,
11,11,0.95,23,0.485219,24,0.508872,23.62491016,118,0.457483,119,0.500311,118.9927384,95,95.36782824,
12,11,0.95,19,0.47344,20,0.506131,19.81245603,113,0.493926,114,0.527291,113.1820471,94,93.36959103,
13,11,0.95,20,0.492857,21,0.516055,20.30791448,119,0.495879,120,0.52381,119.1475422,99,98.83962768,
14,11,0.95,21,0.481037,22,0.538533,21.32981425,118,0.489331,119,0.509025,118.5417386,97,97.21192435,
15,11,0.95,22,0.480955,23,0.521765,22.46667483,115,0.45241,116,0.504851,115.907496,93,93.44082121,
16,11,0.95,22,0.439832,23,0.518293,22.76685232,115,0.498611,116,0.537158,115.0360339,93,92.26918161,
17,11,0.95,23,0.495116,24,0.533237,23.12811836,121,0.496022,122,0.500966,121.8046117,98,98.67649329,
18,11,0.95,21,0.476174,22,0.516327,21.59338032,121,0.491987,122,0.518766,121.299227,100,99.70584669,
19,11,0.95,26,0.475133,27,0.509556,26.72239491,122,0.492762,123,0.530323,122.1926999,96,95.47030496,
0,11,1,17,0.484355,18,0.535127,17.30814228,94,0.483096,95,0.515951,94.51450312,77,77.20636084,
1,11,1,16,0.46193,17,0.50133,16.96624365,85,0.493865,86,0.54205,85.12732178,69,68.16107813,
2,11,1,14,0.479326,15,0.524254,14.46015848,87,0.470713,88,0.523082,87.55924306,73,73.09908459,
3,11,1,18,0.494121,19,0.535971,18.1404779,87,0.460919,88,0.529693,87.56825254,69,69.42777464,
4,11,1,16,0.469794,17,0.514423,16.67682449,87,0.487123,88,0.519886,87.39303483,71,70.71621034,
5,11,1,17,0.498479,18,0.524131,17.05929362,93,0.467691,94,0.516298,93.6646985,76,76.60540488,
6,11,1,19,0.488466,20,0.510728,19.5181026,94,0.46048,95,0.506509,94.85858915,75,75.34048655,
7,11,1,17,0.467277,18,0.526042,17.55684506,92,0.492832,93,0.525163,92.22170672,75,74.66486166,
8,11,1,16,0.481852,17,0.511858,16.60481237,93,0.463494,94,0.511378,93.76238409,77,77.15757172,
9,11,1,16,0.489777,17,0.533396,16.23437034,91,0.480769,92,0.512165,91.61253026,75,75.37815992,
10,11,1,18,0.498052,19,0.548721,18.0384456,91,0.448164,92,0.501971,91.96336908,73,73.92492348,
11,11,1,15,0.451749,16,0.50982,15.83089666,94,0.467378,95,0.501961,94.94329584,79,79.11239918,
12,11,1,16,0.494987,17,0.521898,16.1862807,91,0.460097,92,0.512346,91.7637084,75,75.57742769,
13,11,1,14,0.465496,15,0.501632,14.95483728,82,0.45721,83,0.511249,82.79183553,68,67.83699824,
14,11,1,15,0.488683,16,0.513382,15.45819669,90,0.48514,91,0.516766,90.46986657,75,75.01166988,
15,11,1,16,0.446115,17,0.5,17,96,0.497976,97,0.519856,96.09250457,80,79.09250457,
16,11,1,20,0.457125,21,0.512484,20.77449015,92,0.489659,93,0.517059,92.37740876,72,71.60291861,
17,11,1,17,0.493119,18,0.51455,17.32107694,93,0.481732,94,0.547959,93.27583916,76,75.95476221,
18,11,1,17,0.496519,18,0.527451,17.11253718,87,0.464153,88,0.503562,87.90961456,70,70.79707738,
19,11,1,18,0.485788,19,0.538297,18.27065836,92,0.494079,93,0.510883,92.35235658,74,74.08169822,
0,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,11.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,11.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
